'vel:', 0.29367459650356864, '| ang:', 0.002815045265089111, '| x_e:', 1, '| y_e:', 1, '| x:', 4.727991176595056, '| y:', 4.51463714143334, ,'| x_e:', 0.007037613162722778, '| theta:', 1.0529235051379577
'vel:', 0.27819323521885886, '| ang:', 0.0028248197897542404, '| x_e:', 1, '| y_e:', 1, '| x:', 4.7424223199280755, '| y:', 4.539966457728212, ,'| x_e:', 0.007062049474385601, '| theta:', 1.0536568018836592
'vel:', 0.26361767831765537, '| ang:', 0.002687689645089897, '| x_e:', 1, '| y_e:', 1, '| x:', 4.7559930007288145, '| y:', 4.563826164168721, ,'| x_e:', 0.006719224112724742, '| theta:', 1.0540045542037983
'vel:', 0.24989349269093616, '| ang:', 0.0026961994166711635, '| x_e:', 1, '| y_e:', 1, '| x:', 4.769056149060949, '| y:', 4.586812133540099, ,'| x_e:', 0.006740498541677908, '| theta:', 1.053769322904649
'vel:', 0.23667449972284899, '| ang:', 0.002940885375940283, '| x_e:', 1, '| y_e:', 1, '| x:', 4.781241781536115, '| y:', 4.608242285729752, ,'| x_e:', 0.007352213439850708, '| theta:', 1.0542986623436397
'vel:', 0.22434864877893884, '| ang:', 0.0028907267837104734, '| x_e:', 1, '| y_e:', 1, '| x:', 4.79282176834463, '| y:', 4.628632435957104, ,'| x_e:', 0.007226816959276183, '| theta:', 1.055244857845669
'vel:', 0.21262448547556845, '| ang:', 0.0026716469350091645, '| x_e:', 1, '| y_e:', 1, '| x:', 4.803884406493549, '| y:', 4.648154626541654, ,'| x_e:', 0.006679117337522911, '| theta:', 1.0554686074079827
'vel:', 0.2014053703606426, '| ang:', 0.0027309713351382214, '| x_e:', 1, '| y_e:', 1, '| x:', 4.814566865206297, '| y:', 4.667015753598726, ,'| x_e:', 0.006827428337845554, '| theta:', 1.0561961105822124
'vel:', 0.19056754434507214, '| ang:', 0.0025952866077240348, '| x_e:', 1, '| y_e:', 1, '| x:', 4.824529155176825, '| y:', 4.684635218387139, ,'| x_e:', 0.006488216519310086, '| theta:', 1.0562376899040236
'vel:', 0.1804473350209739, '| ang:', 0.0027242111648387636, '| x_e:', 1, '| y_e:', 1, '| x:', 4.834098411438346, '| y:', 4.701561200078416, ,'| x_e:', 0.006810527912096909, '| theta:', 1.056705379317797
'vel:', 0.17072569694243142, '| ang:', 0.0026922628381670145, '| x_e:', 1, '| y_e:', 1, '| x:', 4.843166712884858, '| y:', 4.717618623656113, ,'| x_e:', 0.006730657095417536, '| theta:', 1.0565976454909087
'vel:', 0.1615053572278706, '| ang:', 0.0028890601590926047, '| x_e:', 1, '| y_e:', 1, '| x:', 4.851744339226372, '| y:', 4.73280337812416, ,'| x_e:', 0.0072226503977315115, '| theta:', 1.0570021728037398
'vel:', 0.1527856142551431, '| ang:', 0.0028921360816339006, '| x_e:', 1, '| y_e:', 1, '| x:', 4.859823667955879, '| y:', 4.747119529417407, ,'| x_e:', 0.007230340204084751, '| theta:', 1.056693552501439
'vel:', 0.14456653871783165, '| ang:', 0.003180014611981985, '| x_e:', 1, '| y_e:', 1, '| x:', 4.867494551908489, '| y:', 4.760702142591842, ,'| x_e:', 0.007950036529954962, '| theta:', 1.0569236839016978
'vel:', 0.1367672825770726, '| ang:', 0.0032693089069124603, '| x_e:', 1, '| y_e:', 1, '| x:', 4.874524800989038, '| y:', 4.773157095171468, ,'| x_e:', 0.00817327226728115, '| theta:', 1.0565673465049754
'vel:', 0.12961648143454482, '| ang:', 0.003592212458153377, '| x_e:', 1, '| y_e:', 1, '| x:', 4.8811393900244155, '| y:', 4.784865906012807, ,'| x_e:', 0.008980531145383441, '| theta:', 1.0567541474617013
'vel:', 0.12289276117764059, '| ang:', 0.0037140352651466205, '| x_e:', 1, '| y_e:', 1, '| x:', 4.887261900319592, '| y:', 4.79570839289355, ,'| x_e:', 0.00928508816286655, '| theta:', 1.0563913120293473
'vel:', 0.11666719746107491, '| ang:', 0.0040573629519627735, '| x_e:', 1, '| y_e:', 1, '| x:', 4.893379700558782, '| y:', 4.806533363259373, ,'| x_e:', 0.010143407379906932, '| theta:', 1.056172255548538
'vel:', 0.11045047282002102, '| ang:', 0.0043733634508591026, '| x_e:', 1, '| y_e:', 1, '| x:', 4.8990674204370865, '| y:', 4.8165921952016815, ,'| x_e:', 0.010933408627147756, '| theta:', 1.0565094237777917
'vel:', 0.1046730725618604, '| ang:', 0.004479893132092627, '| x_e:', 1, '| y_e:', 1, '| x:', 4.904689883934211, '| y:', 4.8265434496231325, ,'| x_e:', 0.011199732830231568, '| theta:', 1.0567129077608817
'vel:', 0.09895856846821934, '| ang:', 0.004657209148259601, '| x_e:', 1, '| y_e:', 1, '| x:', 4.909771800836959, '| y:', 4.835542260212046, ,'| x_e:', 0.011643022870649, '| theta:', 1.0563852361200843
'vel:', 0.09379162555949208, '| ang:', 0.0050448541520387025, '| x_e:', 1, '| y_e:', 1, '| x:', 4.914420525741464, '| y:', 4.843767699677902, ,'| x_e:', 0.012612135380096756, '| theta:', 1.0565628046310434
'vel:', 0.08906792082211977, '| ang:', 0.005241395218594303, '| x_e:', 1, '| y_e:', 1, '| x:', 4.919065606272498, '| y:', 4.851990099009532, ,'| x_e:', 0.013103488046485756, '| theta:', 1.05678519897196
'vel:', 0.08434646833040271, '| ang:', 0.005445852685417307, '| x_e:', 1, '| y_e:', 1, '| x:', 4.923291424221216, '| y:', 4.859474234857387, ,'| x_e:', 0.013614631713543268, '| theta:', 1.0564001380341792
'vel:', 0.08004951009676158, '| ang:', 0.0058922232094028365, '| x_e:', 1, '| y_e:', 1, '| x:', 4.927358279098421, '| y:', 4.866670365644055, ,'| x_e:', 0.01473055802350709, '| theta:', 1.0560309215167807
'vel:', 0.07591707813962716, '| ang:', 0.006360669253563778, '| x_e:', 1, '| y_e:', 1, '| x:', 4.931308600084952, '| y:', 4.8736542733476975, ,'| x_e:', 0.015901673133909444, '| theta:', 1.057025999101699
'vel:', 0.0719057561423065, '| ang:', 0.006317505868717444, '| x_e:', 1, '| y_e:', 1, '| x:', 4.934968248176719, '| y:', 4.8801393408653455, ,'| x_e:', 0.01579376467179361, '| theta:', 1.0581865360434284
'vel:', 0.06818303739457247, '| ang:', 0.006198251029732305, '| x_e:', 1, '| y_e:', 1, '| x:', 4.938619621319304, '| y:', 4.886627325053826, ,'| x_e:', 0.015495627574330761, '| theta:', 1.05912743928042
'vel:', 0.06446106249402897, '| ang:', 0.00617980726754741, '| x_e:', 1, '| y_e:', 1, '| x:', 4.941806915621867, '| y:', 4.892303193606896, ,'| x_e:', 0.015449518168868526, '| theta:', 1.0592726370107353
'vel:', 0.061206693213884424, '| ang:', 0.006450337744884216, '| x_e:', 1, '| y_e:', 1, '| x:', 4.944939809319047, '| y:', 4.897884084586706, ,'| x_e:', 0.01612584436221054, '| theta:', 1.0592562388318316
'vel:', 0.05800707883206564, '| ang:', 0.006812724852817542, '| x_e:', 1, '| y_e:', 1, '| x:', 4.948115745553508, '| y:', 4.903541433573382, ,'| x_e:', 0.017031812132043855, '| theta:', 1.0591876100438373
'vel:', 0.054763653312545096, '| ang:', 0.007243708542862848, '| x_e:', 1, '| y_e:', 1, '| x:', 4.950752457192712, '| y:', 4.908237497612459, ,'| x_e:', 0.01810927135715712, '| theta:', 1.0595699205409703
'vel:', 0.052071290835207555, '| ang:', 0.007465366752902014, '| x_e:', 1, '| y_e:', 1, '| x:', 4.953416617791179, '| y:', 4.912986701388517, ,'| x_e:', 0.018663416882255035, '| theta:', 1.0598779730306025
'vel:', 0.04934907707663892, '| ang:', 0.0077540051899310574, '| x_e:', 1, '| y_e:', 1, '| x:', 4.956102818248669, '| y:', 4.917778652960942, ,'| x_e:', 0.019385012974827642, '| theta:', 1.0601463920704792
'vel:', 0.046602876720827295, '| ang:', 0.00810362567186571, '| x_e:', 1, '| y_e:', 1, '| x:', 4.958365372475799, '| y:', 4.921817397150228, ,'| x_e:', 0.020259064179664277, '| theta:', 1.0604946468420884
'vel:', 0.044288716388726175, '| ang:', 0.008387814469469568, '| x_e:', 1, '| y_e:', 1, '| x:', 4.960532940406429, '| y:', 4.925689749341612, ,'| x_e:', 0.02096953617367392, '| theta:', 1.0606636181673101
'vel:', 0.042070364111435186, '| ang:', 0.008762581862107766, '| x_e:', 1, '| y_e:', 1, '| x:', 4.962701757498962, '| y:', 4.929565869695575, ,'| x_e:', 0.021906454655269414, '| theta:', 1.060782595312455
'vel:', 0.03985011168556148, '| ang:', 0.009203283773919591, '| x_e:', 1, '| y_e:', 1, '| x:', 4.964890920428745, '| y:', 4.933479444857257, ,'| x_e:', 0.023008209434798976, '| theta:', 1.0606566744771608
'vel:', 0.03760861511954214, '| ang:', 0.009802279117307668, '| x_e:', 1, '| y_e:', 1, '| x:', 4.966812575084817, '| y:', 4.936913779351541, ,'| x_e:', 0.024505697793269166, '| theta:', 1.0618081931106524
'vel:', 0.035641536190963115, '| ang:', 0.00988278310536437, '| x_e:', 1, '| y_e:', 1, '| x:', 4.96848916225875, '| y:', 4.9399182489197875, ,'| x_e:', 0.02470695776341092, '| theta:', 1.0632185644895011
'vel:', 0.033921783959647456, '| ang:', 0.009819777567625199, '| x_e:', 1, '| y_e:', 1, '| x:', 4.970161254240276, '| y:', 4.942924619634442, ,'| x_e:', 0.024549443919062996, '| theta:', 1.0643511060707043
'vel:', 0.0322022894853245, '| ang:', 0.00989121814365932, '| x_e:', 1, '| y_e:', 1, '| x:', 4.971835624513662, '| y:', 4.9459431294636635, ,'| x_e:', 0.0247280453591483, '| theta:', 1.065344260621558
'vel:', 0.030476947430466587, '| ang:', 0.010054035875382984, '| x_e:', 1, '| y_e:', 1, '| x:', 4.973499682728939, '| y:', 4.948950085411687, ,'| x_e:', 0.025135089688457457, '| theta:', 1.0659898526460099
'vel:', 0.028759175035721257, '| ang:', 0.010396460098723904, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9748842890801654, '| y:', 4.9514558885048405, ,'| x_e:', 0.025991150246809758, '| theta:', 1.067262424360311
'vel:', 0.02732823492225198, '| ang:', 0.010431935314251285, '| x_e:', 1, '| y_e:', 1, '| x:', 4.976060803292105, '| y:', 4.9535915107246575, ,'| x_e:', 0.02607983828562821, '| theta:', 1.0681426163452408
'vel:', 0.026109543350271647, '| ang:', 0.010566898822196436, '| x_e:', 1, '| y_e:', 1, '| x:', 4.977236696430506, '| y:', 4.955730458047784, ,'| x_e:', 0.02641724705549109, '| theta:', 1.0688423035061838
'vel:', 0.024889557720337224, '| ang:', 0.010805100205398155, '| x_e:', 1, '| y_e:', 1, '| x:', 4.978409126011701, '| y:', 4.957866644289034, ,'| x_e:', 0.027012750513495387, '| theta:', 1.0691807927939618
'vel:', 0.023671636524781235, '| ang:', 0.011225779849998396, '| x_e:', 1, '| y_e:', 1, '| x:', 4.979584279012835, '| y:', 4.96000951200108, ,'| x_e:', 0.02806444962499599, '| theta:', 1.0693080965511275
'vel:', 0.02245017145712658, '| ang:', 0.01178580238229987, '| x_e:', 1, '| y_e:', 1, '| x:', 4.980755938092005, '| y:', 4.962146653880943, ,'| x_e:', 0.029464505955749676, '| theta:', 1.0693711088561864
'vel:', 0.021232108533585817, '| ang:', 0.012436949004618914, '| x_e:', 1, '| y_e:', 1, '| x:', 4.981927597983714, '| y:', 4.964284116744103, ,'| x_e:', 0.031092372511547284, '| theta:', 1.0693861260895832
'vel:', 0.02001397031692548, '| ang:', 0.013188176270150544, '| x_e:', 1, '| y_e:', 1, '| x:', 4.983112349571033, '| y:', 4.966445539835172, ,'| x_e:', 0.032970440675376356, '| theta:', 1.0693155196822168
'vel:', 0.018782269125188277, '| ang:', 0.014081616386322438, '| x_e:', 1, '| y_e:', 1, '| x:', 4.984075766874457, '| y:', 4.968202873313469, ,'| x_e:', 0.035204040965806094, '| theta:', 1.0704441571591883
'vel:', 0.01778087783375669, '| ang:', 0.014423572067923019, '| x_e:', 1, '| y_e:', 1, '| x:', 4.984913522421619, '| y:', 4.969735091791545, ,'| x_e:', 0.036058930169807546, '| theta:', 1.0721576118825469
'vel:', 0.016908329859785163, '| ang:', 0.014482861370404443, '| x_e:', 1, '| y_e:', 1, '| x:', 4.985667550154912, '| y:', 4.971119807204165, ,'| x_e:', 0.03620715342601111, '| theta:', 1.073406527611317
'vel:', 0.016120519955064857, '| ang:', 0.014691405123611912, '| x_e:', 1, '| y_e:', 1, '| x:', 4.986370606649625, '| y:', 4.972414765857718, ,'| x_e:', 0.03672851280902978, '| theta:', 1.0743563495618906
'vel:', 0.015384289923358186, '| ang:', 0.01501488710807495, '| x_e:', 1, '| y_e:', 1, '| x:', 4.987063381809622, '| y:', 4.973693682784836, ,'| x_e:', 0.03753721777018737, '| theta:', 1.0750227522970983
'vel:', 0.014657578377996689, '| ang:', 0.015493128965000392, '| x_e:', 1, '| y_e:', 1, '| x:', 4.987803088354565, '| y:', 4.975061414274485, ,'| x_e:', 0.03873282241250098, '| theta:', 1.075507134187709
'vel:', 0.013880721448067847, '| ang:', 0.016166945138296817, '| x_e:', 1, '| y_e:', 1, '| x:', 4.988519099409756, '| y:', 4.976386866291567, ,'| x_e:', 0.040417362845742044, '| theta:', 1.0758400599230447
'vel:', 0.013128129740136168, '| ang:', 0.016961120952898145, '| x_e:', 1, '| y_e:', 1, '| x:', 4.989249509561157, '| y:', 4.97774005049835, ,'| x_e:', 0.042402802382245364, '| theta:', 1.076068286288272
'vel:', 0.012359999964519171, '| ang:', 0.01792459581035164, '| x_e:', 1, '| y_e:', 1, '| x:', 4.989944942139215, '| y:', 4.979029137758881, ,'| x_e:', 0.0448114895258791, '| theta:', 1.0762094868762098
'vel:', 0.011628426932733745, '| ang:', 0.018996624435060297, '| x_e:', 1, '| y_e:', 1, '| x:', 4.990684523435229, '| y:', 4.980400524576413, ,'| x_e:', 0.047491561087650735, '| theta:', 1.076275244132015
'vel:', 0.010850317282326202, '| ang:', 0.02033376615337028, '| x_e:', 1, '| y_e:', 1, '| x:', 4.991269972409065, '| y:', 4.981486278628394, ,'| x_e:', 0.0508344153834257, '| theta:', 1.0767444464057854
'vel:', 0.010234393738320885, '| ang:', 0.021370959024572755, '| x_e:', 1, '| y_e:', 1, '| x:', 4.991731844656178, '| y:', 4.9823438143340075, ,'| x_e:', 0.05342739756143189, '| theta:', 1.0782923217787728
'vel:', 0.009748118857779398, '| ang:', 0.021818970093579804, '| x_e:', 1, '| y_e:', 1, '| x:', 4.992191065796074, '| y:', 4.983199598084411, ,'| x_e:', 0.05454742523394951, '| theta:', 1.0806935897904186
'vel:', 0.009263273691392215, '| ang:', 0.022001705326294464, '| x_e:', 1, '| y_e:', 1, '| x:', 4.992636238746512, '| y:', 4.984034005136505, ,'| x_e:', 0.05500426331573616, '| theta:', 1.0840468576985156
'vel:', 0.00879115993170865, '| ang:', 0.02184325205183715, '| x_e:', 1, '| y_e:', 1, '| x:', 4.993131253675428, '| y:', 4.984969372071745, ,'| x_e:', 0.05460813012959287, '| theta:', 1.0875834828265558
'vel:', 0.00826286046095639, '| ang:', 0.021826712267609506, '| x_e:', 1, '| y_e:', 1, '| x:', 4.993600478316308, '| y:', 4.985863642022336, ,'| x_e:', 0.05456678066902376, '| theta:', 1.0914977116141045
'vel:', 0.007758712758130527, '| ang:', 0.02168083260855962, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9940482860408535, '| y:', 4.9867252752027555, ,'| x_e:', 0.05420208152139905, '| theta:', 1.0957471888829393
'vel:', 0.0072739469597680635, '| ang:', 0.021427503409513896, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9942509752516235, '| y:', 4.98711935592241, ,'| x_e:', 0.05356875852378473, '| theta:', 1.0993832370583347
'vel:', 0.007052699437290112, '| ang:', 0.02064595249108958, '| x_e:', 1, '| y_e:', 1, '| x:', 4.994454048202559, '| y:', 4.987517737460797, ,'| x_e:', 0.05161488122772395, '| theta:', 1.1021873799224622
'vel:', 0.006829430053766166, '| ang:', 0.020199887654099503, '| x_e:', 1, '| y_e:', 1, '| x:', 4.994658096220724, '| y:', 4.987920821433288, ,'| x_e:', 0.050499719135248755, '| theta:', 1.1044164502241691
'vel:', 0.0066038339400977305, '| ang:', 0.019998933351293238, '| x_e:', 1, '| y_e:', 1, '| x:', 4.994856578615945, '| y:', 4.988315089418746, ,'| x_e:', 0.04999733337823309, '| theta:', 1.1060006378555163
'vel:', 0.006383414423837986, '| ang:', 0.020056428353653025, '| x_e:', 1, '| y_e:', 1, '| x:', 4.995056226647992, '| y:', 4.988713242048344, ,'| x_e:', 0.050141070884132555, '| theta:', 1.1072230304977009
'vel:', 0.00616100235382403, '| ang:', 0.02029214870930618, '| x_e:', 1, '| y_e:', 1, '| x:', 4.995253577658527, '| y:', 4.98910801740875, ,'| x_e:', 0.05073037177326545, '| theta:', 1.1081242776273297
'vel:', 0.005940618861106311, '| ang:', 0.020685125505032344, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9954523368592145, '| y:', 4.989506507213219, ,'| x_e:', 0.051712813762580856, '| theta:', 1.1088709726580066
'vel:', 0.005718274016437889, '| ang:', 0.021191511759499005, '| x_e:', 1, '| y_e:', 1, '| x:', 4.995654498290373, '| y:', 4.98991257696197, ,'| x_e:', 0.05297877939874751, '| theta:', 1.1095408237689606
'vel:', 0.005491800448317276, '| ang:', 0.021798347252749473, '| x_e:', 1, '| y_e:', 1, '| x:', 4.995851989035983, '| y:', 4.990309931906785, ,'| x_e:', 0.05449586813187368, '| theta:', 1.1101097113015017
'vel:', 0.005270280225204857, '| ang:', 0.02248798581214766, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9960470625550535, '| y:', 4.990702984215508, ,'| x_e:', 0.05621996453036915, '| theta:', 1.1105547731059344
'vel:', 0.005051242840647105, '| ang:', 0.023286205833015397, '| x_e:', 1, '| y_e:', 1, '| x:', 4.996240118107691, '| y:', 4.991092405673527, ,'| x_e:', 0.058215514582538486, '| theta:', 1.1109522180537044
'vel:', 0.004834303169256399, '| ang:', 0.024173460888979294, '| x_e:', 1, '| y_e:', 1, '| x:', 4.996436303330902, '| y:', 4.991488535689865, ,'| x_e:', 0.06043365222244823, '| theta:', 1.1112098497194864
'vel:', 0.0046137012975494655, '| ang:', 0.025227762551184797, '| x_e:', 1, '| y_e:', 1, '| x:', 4.996636786954541, '| y:', 4.991893607248227, ,'| x_e:', 0.06306940637796199, '| theta:', 1.1114465295291447
'vel:', 0.004388188847210861, '| ang:', 0.02643142214300838, '| x_e:', 1, '| y_e:', 1, '| x:', 4.996830534834909, '| y:', 4.992285302592428, ,'| x_e:', 0.06607855535752094, '| theta:', 1.1115896748774332
'vel:', 0.004170193806141366, '| ang:', 0.027758030619174257, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997023203304303, '| y:', 4.992674956060656, ,'| x_e:', 0.06939507654793564, '| theta:', 1.1116979416169022
'vel:', 0.003953403194743756, '| ang:', 0.029239529697714862, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997211053203797, '| y:', 4.993054967979174, ,'| x_e:', 0.07309882424428715, '| theta:', 1.1121019740543272
'vel:', 0.0037420480355798836, '| ang:', 0.030732602027137724, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9974082281318015, '| y:', 4.993454250026064, ,'| x_e:', 0.07683150506784431, '| theta:', 1.1121850511650695
'vel:', 0.003520089634443711, '| ang:', 0.03264140062332928, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997607098264282, '| y:', 4.99385704917164, ,'| x_e:', 0.08160350155832319, '| theta:', 1.1122655350816282
'vel:', 0.003296279099092087, '| ang:', 0.03483093936218467, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997804303652493, '| y:', 4.994256557478511, ,'| x_e:', 0.08707734840546166, '| theta:', 1.1123077132105232
'vel:', 0.0030744192316639173, '| ang:', 0.037334661622040154, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998003277660054, '| y:', 4.994659691579596, ,'| x_e:', 0.09333665405510039, '| theta:', 1.1118881899219786
'vel:', 0.002850692640740162, '| ang:', 0.04044212667160192, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997986749817045, '| y:', 4.994626240476222, ,'| x_e:', 0.1011053166790048, '| theta:', 1.112584282623349
'vel:', 0.00286925372346889, '| ang:', 0.039901184772988964, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997938400104914, '| y:', 4.994528212556658, ,'| x_e:', 0.0997529619324724, '| theta:', 1.114253968616889
'vel:', 0.0029236386555339558, '| ang:', 0.03848867384318604, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997887188494711, '| y:', 4.994423943721403, ,'| x_e:', 0.0962216846079651, '| theta:', 1.1166063947395648
'vel:', 0.002981458371291095, '| ang:', 0.036799043787250074, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997953821710358, '| y:', 4.994560421978417, ,'| x_e:', 0.09199760946812519, '| theta:', 1.1194587932005904
'vel:', 0.002905849903465646, '| ang:', 0.036618391106055186, '| x_e:', 1, '| y_e:', 1, '| x:', 4.99793581116988, '| y:', 4.994523264301322, ,'| x_e:', 0.09154597776513795, '| theta:', 1.1226970505154048
'vel:', 0.002926410319810135, '| ang:', 0.03506510064640311, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9979254335952055, '| y:', 4.994501676419753, ,'| x_e:', 0.08766275161600778, '| theta:', 1.126205445491601
'vel:', 0.002938340856716815, '| ang:', 0.03351900433452393, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997884594505017, '| y:', 4.994415952245679, ,'| x_e:', 0.08379751083630982, '| theta:', 1.1299572191728975
'vel:', 0.002985654439597158, '| ang:', 0.0314859029252613, '| x_e:', 1, '| y_e:', 1, '| x:', 4.997964660821037, '| y:', 4.994585654015955, ,'| x_e:', 0.07871475731315325, '| theta:', 1.1335231955690972
'vel:', 0.0028921336418104666, '| ang:', 0.031079860622363054, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998092462607988, '| y:', 4.9948590539847055, ,'| x_e:', 0.07769965155590763, '| theta:', 1.136177382827823
'vel:', 0.00274171592411101, '| ang:', 0.031727037394580916, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998241902708897, '| y:', 4.99518096818231, ,'| x_e:', 0.07931759348645229, '| theta:', 1.1381668375450518
'vel:', 0.002564857391010925, '| ang:', 0.03312406658403227, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998305537826357, '| y:', 4.995318763967074, ,'| x_e:', 0.08281016646008066, '| theta:', 1.140284056141815
'vel:', 0.002489235467662413, '| ang:', 0.033285887505718925, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998311738854122, '| y:', 4.995332266736282, ,'| x_e:', 0.08321471876429731, '| theta:', 1.143044614483886
'vel:', 0.002481831960362043, '| ang:', 0.03228118955299175, '| x_e:', 1, '| y_e:', 1, '| x:', 4.99831748773409, '| y:', 4.995344876621389, ,'| x_e:', 0.08070297388247938, '| theta:', 1.1462476428371091
'vel:', 0.0024749253117533157, '| ang:', 0.031090260601350207, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9983224676906595, '| y:', 4.995355893261593, ,'| x_e:', 0.07772565150337551, '| theta:', 1.1498167134790416
'vel:', 0.002468898643454285, '| ang:', 0.02973867852535852, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998327883644947, '| y:', 4.995367989248301, ,'| x_e:', 0.0743466963133963, '| theta:', 1.1536836977428893
'vel:', 0.002462290433148108, '| ang:', 0.02827184443437778, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998398994996882, '| y:', 4.995528470260237, ,'| x_e:', 0.07067961108594445, '| theta:', 1.1571647016398605
'vel:', 0.0023747523678055355, '| ang:', 0.027923435448683344, '| x_e:', 1, '| y_e:', 1, '| x:', 4.99852607872623, '| y:', 4.995817984049755, ,'| x_e:', 0.06980858862170836, '| theta:', 1.159761684345611
'vel:', 0.002217075851734316, '| ang:', 0.028874119283089875, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9985995982746205, '| y:', 4.995986660313831, ,'| x_e:', 0.07218529820772468, '| theta:', 1.162295143621766
'vel:', 0.002125324706310865, '| ang:', 0.029109555811280163, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9986060396195615, '| y:', 4.996001541540092, ,'| x_e:', 0.07277388952820041, '| theta:', 1.1654480485557714
'vel:', 0.0021172385079299334, '| ang:', 0.02795976743010318, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998611512882345, '| y:', 4.99601429640227, ,'| x_e:', 0.06989941857525794, '| theta:', 1.1689645279020853
'vel:', 0.0021103157136347687, '| ang:', 0.026645046843728527, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998617098823608, '| y:', 4.996027441212028, ,'| x_e:', 0.06661261710932131, '| theta:', 1.1727764887419967
'vel:', 0.0021031903734304793, '| ang:', 0.02521066695765697, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998622892196967, '| y:', 4.996041219832994, ,'| x_e:', 0.06302666739414242, '| theta:', 1.1767762549749345
'vel:', 0.0020957317523869062, '| ang:', 0.023700603797996767, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998696023943995, '| y:', 4.996217117916041, ,'| x_e:', 0.059251509494991916, '| theta:', 1.1804318446017392
'vel:', 0.0020006592923191456, '| ang:', 0.023366049684502954, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998833834465052, '| y:', 4.9965520313276715, ,'| x_e:', 0.058415124211257385, '| theta:', 1.1831384474057105
'vel:', 0.001819919642474606, '| ang:', 0.024606985814933948, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998902963116569, '| y:', 4.996721331643735, ,'| x_e:', 0.061517464537334865, '| theta:', 1.1857868150762223
'vel:', 0.0017286668355978732, '| ang:', 0.024848365114381644, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998910243472725, '| y:', 4.996739297491534, ,'| x_e:', 0.06212091278595411, '| theta:', 1.1889082871410215
'vel:', 0.0017189931746121483, '| ang:', 0.023739792531408545, '| x_e:', 1, '| y_e:', 1, '| x:', 4.99891732432715, '| y:', 4.996756928942411, ,'| x_e:', 0.05934948132852136, '| theta:', 1.1923991264906184
'vel:', 0.0017095099076307472, '| ang:', 0.022475306103845405, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998924371603352, '| y:', 4.996774655467972, ,'| x_e:', 0.05618826525961351, '| theta:', 1.1960433244737922
'vel:', 0.0016999870439182562, '| ang:', 0.021143661225618882, '| x_e:', 1, '| y_e:', 1, '| x:', 4.998931402458188, '| y:', 4.99679253015898, ,'| x_e:', 0.052859153064047204, '| theta:', 1.199957237592005
'vel:', 0.0016903966610990375, '| ang:', 0.019698166310975297, '| x_e:', 1, '| y_e:', 1, '| x:', 4.999003480437347, '| y:', 4.996977902178438, ,'| x_e:', 0.04924541577743824, '| theta:', 1.2035146886613608
'vel:', 0.0015910787599801907, '| ang:', 0.019505869837191006, '| x_e:', 1, '| y_e:', 1, '| x:', 4.999117855650304, '| y:', 4.997275182077041, ,'| x_e:', 0.04876467459297751, '| theta:', 1.2062204647209687
'vel:', 0.0014320275282776627, '| ang:', 0.020592037387465647, '| x_e:', 1, '| y_e:', 1, '| x:', 4.9991795373104955, '| y:', 4.997436806371475, ,'| x_e:', 0.05148009346866411, '| theta:', 1.2087990087903946
'vel:', 0.0013456523141380722, '| ang:', 0.02088367289766531, '| x_e:', 1, '| y_e:', 1, '| x:', 4.999186017719817, '| y:', 4.997453919305985, ,'| x_e:', 0.052209182244163266, '| theta:', 1.2118538820239548
'vel:', 0.0013365154369560325, '| ang:', 0.019804622740666567, '| x_e:', 1, '| y_e:', 1, '| x:', 4.999192335552203, '| y:', 4.997470758060522, ,'| x_e:', 0.049511556851666416, '| theta:', 1.2153701604006604
